usage_target_pct,usage_actual_pct,cover_size_bytes,cover_samples,payload_size_bytes,payload_bits,max_payload_bits,payload_cover_ratio_pct,bits_per_sample,stego_size_bytes,stego_growth_bytes,stego_growth_pct,embed_sec,extract_sec,total_sec,ber_pct,bit_errors,extracted_success,psnr_db,thd_stego_pct,imd_stego_pct,odg_approx,peaq_quality_approx,correlation,snr_db,lsd_db,seaq_score
25.0,24.99427786678874,524332.0,262144.0,1638.0,13104.0,52428.0,0.31239748861408423,0.04998779296875,524332.0,0.0,0.0,1.8462314999997034,0.8366313999995327,2.682862899999236,26.70177045177045,3499.0,0.0,16.002515159992075,32.56394031837874,1.8963673751192192,-4.0,0.6503542247384555,0.9749550980304704,12.301970379167063,76.71965298617202,0.0
50.0,49.98855573357748,524332.0,262144.0,3276.0,26208.0,52428.0,0.6247949772281685,0.0999755859375,524332.0,0.0,0.0,2.2718203000003996,1.0047641999999541,3.2765845000003537,34.43223443223443,9024.0,0.0,12.084727826257911,31.705608188520134,2.305034533321358,-4.0,0.5490422740114783,0.9336465572494386,8.384183045432898,78.4488279547766,0.0
75.0,74.99809262226292,524332.0,262144.0,4915.0,39320.0,52428.0,0.9373831846997703,0.149993896484375,524332.0,0.0,0.0,2.7561648999999306,1.250340700000379,4.00650560000031,40.790946083418106,16039.0,0.0,11.710112031190267,32.98659026782539,3.092077643552978,-4.0,0.5438429616599744,0.9206713708329086,8.009567250365256,85.97257251499886,0.0
90.0,89.99771114671549,524332.0,262144.0,5898.0,47184.0,52428.0,1.1248598216397245,0.17999267578125,524332.0,0.0,0.0,3.233291200000167,1.3076727999996365,4.5409639999998035,39.46676839606646,18622.0,0.0,10.6856872842767,34.406803004776755,4.009381079003226,-4.0,0.5213343236431025,0.8973479587145343,6.985142503451687,87.15642664047823,0.0
100.0,99.99237048905165,524332.0,262144.0,6553.0,52424.0,52428.0,1.2497806733138546,0.199981689453125,524332.0,0.0,0.0,3.262481700000535,1.4435340999998516,4.706015800000387,37.852891805280024,19844.0,0.0,10.13275049096503,35.760004717030085,2.637635012207992,-4.0,0.5189236106470375,0.8847800693998132,6.4322057101400185,89.96452767640727,0.0
